customer_id,customer_tier,region,plan,industry,monthly_revenue,mrr,arr,customer_since,churn_flag,renewal_date,account_age_days,usage_score,support_tickets,nps_score
CUS-074699,bronze,APAC,unlimited,finance,231,231,2772,2024-04-08,false,2025-04-08,877,45,3,0
CUS-074700,silver,EU,professional,manufacturing,982,982,11784,2023-08-19,false,2024-08-19,1110,53,6,0
CUS-074701,bronze,APAC,unlimited,retail,88,88,1056,2023-06-04,false,2024-06-04,1186,51,6,7
CUS-074702,bronze,APAC,enterprise,media,205,205,2460,2024-07-09,false,2025-07-09,786,81,15,2
CUS-074703,platinum,APAC,starter,media,9498,9498,113976,2023-06-05,false,2024-06-05,1185,39,9,9
CUS-074704,gold,NA,unlimited,healthcare,3041,3041,36492,2023-09-03,false,2024-09-03,1096,77,13,3
CUS-074705,gold,APAC,professional,tech,4492,4492,53904,2023-10-25,false,2024-10-25,1044,69,11,2
CUS-074706,bronze,APAC,starter,tech,97,97,1164,2023-10-09,false,2024-10-09,1059,74,10,9
CUS-074707,silver,EU,starter,retail,365,365,4380,2023-02-08,false,2024-02-08,1302,51,15,2
CUS-074708,gold,APAC,unlimited,manufacturing,1511,1511,18132,2024-01-21,false,2025-01-21,955,81,10,5
CUS-074709,bronze,LATAM,unlimited,retail,126,126,1512,2023-07-12,false,2024-07-12,1148,76,14,1
CUS-074710,gold,EU,professional,manufacturing,1231,1231,14772,2023-05-10,false,2024-05-10,1211,57,9,0
CUS-074711,gold,EU,unlimited,finance,1591,1591,19092,2024-01-26,false,2025-01-26,951,45,9,3
CUS-074712,gold,APAC,unlimited,manufacturing,4005,4005,48060,2023-03-26,false,2024-03-26,1257,66,10,3
CUS-074713,platinum,EU,enterprise,healthcare,8279,8279,99348,2024-04-04,false,2025-04-04,882,96,14,10
CUS-074714,platinum,APAC,starter,tech,7453,7453,89436,2024-05-10,false,2025-05-10,845,75,6,10
CUS-074715,silver,APAC,professional,retail,526,526,6312,2023-07-15,false,2024-07-15,1146,42,12,3
CUS-074716,platinum,EU,starter,media,14689,14689,176268,2023-05-21,true,2024-05-21,1200,37,0,2
CUS-074717,bronze,EU,unlimited,retail,245,245,2940,2023-10-16,false,2024-10-16,1052,74,8,8
CUS-074718,silver,EU,enterprise,tech,404,404,4848,2024-01-11,false,2025-01-11,965,98,12,1
CUS-074719,gold,EU,enterprise,tech,3936,3936,47232,2024-10-29,false,2025-10-29,674,83,10,4
CUS-074720,gold,EU,starter,manufacturing,4137,4137,49644,2024-06-29,false,2025-06-29,795,72,5,9
CUS-074721,gold,LATAM,unlimited,finance,4170,4170,50040,2023-07-26,false,2024-07-26,1134,84,9,3
CUS-074722,silver,LATAM,professional,healthcare,442,442,5304,2023-06-01,false,2024-06-01,1189,77,1,2
CUS-074723,gold,LATAM,unlimited,manufacturing,3127,3127,37524,2024-10-31,true,2025-10-31,671,61,10,3
CUS-074724,bronze,APAC,unlimited,retail,174,174,2088,2023-10-17,true,2024-10-17,1052,96,5,3
CUS-074725,platinum,EU,unlimited,media,7260,7260,87120,2023-11-25,false,2024-11-25,1012,97,11,7
CUS-074726,bronze,LATAM,starter,tech,71,71,852,2023-06-16,false,2024-06-16,1174,66,13,9
CUS-074727,platinum,EU,professional,media,16310,16310,195720,2023-02-17,false,2024-02-17,1294,98,11,4
CUS-074728,bronze,LATAM,enterprise,retail,73,73,876,2024-06-24,false,2025-06-24,801,46,9,7
CUS-074729,platinum,EU,enterprise,healthcare,5742,5742,68904,2023-04-10,false,2024-04-10,1241,48,10,0
CUS-074730,silver,LATAM,enterprise,manufacturing,911,911,10932,2023-04-24,false,2024-04-24,1228,95,5,9
CUS-074731,bronze,NA,starter,finance,141,141,1692,2023-02-25,false,2024-02-25,1286,69,9,6
CUS-074732,platinum,EU,professional,finance,11890,11890,142680,2024-09-18,false,2025-09-18,714,62,12,4
CUS-074733,bronze,LATAM,enterprise,retail,189,189,2268,2023-08-01,false,2024-08-01,1128,81,6,8
CUS-074734,bronze,APAC,starter,tech,232,232,2784,2023-07-05,true,2024-07-05,1156,95,2,4
CUS-074735,bronze,EU,professional,retail,237,237,2844,2023-07-15,true,2024-07-15,1145,60,0,4
CUS-074736,silver,NA,starter,healthcare,849,849,10188,2024-11-27,true,2025-11-27,644,54,5,8
CUS-074737,gold,NA,unlimited,media,1329,1329,15948,2023-06-11,true,2024-06-11,1179,70,1,2
CUS-074738,platinum,LATAM,professional,tech,11193,11193,134316,2024-06-14,false,2025-06-14,810,31,13,6
CUS-074739,bronze,NA,starter,finance,73,73,876,2023-08-19,false,2024-08-19,1110,85,11,1
CUS-074740,gold,NA,unlimited,tech,1800,1800,21600,2023-11-06,false,2024-11-06,1031,40,3,4
CUS-074741,bronze,EU,professional,manufacturing,75,75,900,2024-10-18,false,2025-10-18,685,56,14,4
CUS-074742,gold,LATAM,starter,healthcare,3257,3257,39084,2023-04-01,false,2024-04-01,1250,90,8,4
CUS-074743,bronze,LATAM,professional,tech,167,167,2004,2024-02-25,false,2025-02-25,920,81,1,10
CUS-074744,bronze,APAC,enterprise,tech,167,167,2004,2023-08-20,false,2024-08-20,1109,82,13,3
CUS-074745,platinum,NA,starter,media,17546,17546,210552,2024-11-21,false,2025-11-21,651,33,5,8
CUS-074746,silver,EU,enterprise,manufacturing,915,915,10980,2024-06-16,false,2025-06-16,808,76,3,4
CUS-074747,silver,APAC,starter,retail,1175,1175,14100,2024-11-28,false,2025-11-28,643,34,3,3
CUS-074748,gold,EU,starter,tech,3916,3916,46992,2024-08-19,true,2025-08-19,744,55,14,9
CUS-074749,platinum,APAC,professional,tech,16797,16797,201564,2023-12-10,false,2024-12-10,998,66,14,10
CUS-074750,silver,EU,starter,media,293,293,3516,2023-02-07,false,2024-02-07,1304,60,6,6
CUS-074751,bronze,NA,enterprise,media,220,220,2640,2023-04-09,false,2024-04-09,1242,84,1,7
CUS-074752,platinum,NA,professional,media,23500,23500,282000,2023-10-12,false,2024-10-12,1056,57,11,6
CUS-074753,bronze,APAC,unlimited,healthcare,145,145,1740,2023-10-26,false,2024-10-26,1043,86,14,0
CUS-074754,platinum,LATAM,professional,tech,6993,6993,83916,2023-02-03,false,2024-02-03,1307,40,4,1
CUS-074755,platinum,APAC,professional,media,23125,23125,277500,2024-11-29,false,2025-11-29,642,32,2,4
CUS-074756,gold,APAC,unlimited,retail,3338,3338,40056,2024-09-05,false,2025-09-05,727,65,11,8
CUS-074757,platinum,EU,professional,media,15397,15397,184764,2023-11-12,false,2024-11-12,1025,60,4,9
CUS-074758,platinum,LATAM,professional,media,8644,8644,103728,2023-02-04,true,2024-02-04,1306,90,1,6
CUS-074759,gold,APAC,starter,retail,4757,4757,57084,2024-05-19,false,2025-05-19,836,86,6,6
CUS-074760,bronze,NA,starter,manufacturing,187,187,2244,2024-10-10,false,2025-10-10,692,65,9,4
CUS-074761,bronze,LATAM,enterprise,media,175,175,2100,2024-08-06,false,2025-08-06,758,80,9,0
CUS-074762,bronze,LATAM,professional,media,221,221,2652,2024-04-25,true,2025-04-25,860,85,3,4
CUS-074763,gold,APAC,unlimited,tech,4760,4760,57120,2024-01-27,true,2025-01-27,949,30,2,2
CUS-074764,bronze,LATAM,enterprise,manufacturing,173,173,2076,2024-09-28,false,2025-09-28,704,39,8,0
CUS-074765,silver,NA,unlimited,finance,944,944,11328,2024-05-26,false,2025-05-26,830,39,12,6
CUS-074766,platinum,EU,professional,retail,16985,16985,203820,2023-04-25,false,2024-04-25,1226,97,4,2
CUS-074767,bronze,EU,professional,retail,145,145,1740,2024-05-10,false,2025-05-10,846,38,1,2
CUS-074768,bronze,APAC,professional,media,225,225,2700,2023-06-09,true,2024-06-09,1181,42,12,6
CUS-074769,platinum,APAC,starter,tech,6955,6955,83460,2023-07-12,false,2024-07-12,1148,46,7,10
CUS-074770,bronze,LATAM,starter,tech,138,138,1656,2024-06-23,false,2025-06-23,801,41,8,1
CUS-074771,platinum,EU,unlimited,finance,12935,12935,155220,2023-02-06,false,2024-02-06,1305,58,0,3
CUS-074772,gold,APAC,professional,media,1321,1321,15852,2024-08-09,false,2025-08-09,755,73,3,3
CUS-074773,platinum,NA,professional,manufacturing,11042,11042,132504,2023-12-18,false,2024-12-18,989,42,3,6
CUS-074774,gold,APAC,unlimited,finance,4034,4034,48408,2023-07-11,false,2024-07-11,1150,45,11,9
CUS-074775,gold,NA,enterprise,finance,3673,3673,44076,2023-07-18,false,2024-07-18,1142,64,12,4
CUS-074776,gold,EU,starter,media,2483,2483,29796,2023-12-17,false,2024-12-17,990,84,7,4
CUS-074777,gold,APAC,unlimited,retail,3426,3426,41112,2024-01-17,false,2025-01-17,960,67,6,7
CUS-074778,platinum,NA,starter,media,8057,8057,96684,2023-11-08,false,2024-11-08,1029,66,11,9
CUS-074779,gold,APAC,starter,tech,3119,3119,37428,2023-10-10,false,2024-10-10,1059,42,7,5
CUS-074780,gold,LATAM,professional,manufacturing,2735,2735,32820,2024-08-21,false,2025-08-21,742,80,4,2
CUS-074781,bronze,LATAM,starter,media,227,227,2724,2024-11-04,false,2025-11-04,667,49,14,3
CUS-074782,platinum,NA,starter,media,15619,15619,187428,2023-11-22,false,2024-11-22,1016,71,11,2
CUS-074783,platinum,NA,enterprise,manufacturing,13620,13620,163440,2024-03-13,true,2025-03-13,903,64,15,8
CUS-074784,gold,EU,starter,tech,4342,4342,52104,2024-06-06,false,2025-06-06,818,68,10,2
CUS-074785,silver,APAC,professional,healthcare,474,474,5688,2024-09-28,false,2025-09-28,705,45,7,7
CUS-074786,silver,EU,starter,tech,514,514,6168,2023-09-30,true,2024-09-30,1068,70,4,4
CUS-074787,bronze,NA,unlimited,manufacturing,127,127,1524,2024-12-16,true,2025-12-16,626,42,11,4
CUS-074788,gold,LATAM,enterprise,healthcare,1644,1644,19728,2023-01-24,false,2024-01-24,1317,92,6,9
CUS-074789,silver,APAC,professional,media,362,362,4344,2023-09-01,false,2024-09-01,1097,84,9,9
CUS-074790,platinum,EU,professional,retail,15154,15154,181848,2023-11-10,false,2024-11-10,1027,62,11,6
CUS-074791,bronze,EU,unlimited,retail,148,148,1776,2023-12-04,true,2024-12-04,1004,99,2,7
CUS-074792,gold,APAC,enterprise,retail,3791,3791,45492,2023-08-17,false,2024-08-17,1112,95,6,6
CUS-074793,silver,EU,unlimited,media,522,522,6264,2024-06-11,false,2025-06-11,813,45,2,9
CUS-074794,bronze,APAC,enterprise,finance,223,223,2676,2023-12-16,true,2024-12-16,991,49,7,10
CUS-074795,gold,NA,starter,healthcare,2528,2528,30336,2023-05-15,false,2024-05-15,1206,94,15,4
CUS-074796,gold,NA,unlimited,manufacturing,1960,1960,23520,2024-08-28,false,2025-08-28,735,50,11,3
CUS-074797,bronze,EU,unlimited,manufacturing,234,234,2808,2024-12-28,false,2025-12-28,613,54,5,5
CUS-074798,platinum,APAC,professional,healthcare,19253,19253,231036,2023-09-12,false,2024-09-12,1086,55,6,5
CUS-074799,platinum,APAC,professional,finance,19586,19586,235032,2024-11-11,false,2025-11-11,660,73,2,6
CUS-074800,bronze,EU,unlimited,media,241,241,2892,2023-09-28,false,2024-09-28,1070,97,1,1
CUS-074801,platinum,APAC,professional,healthcare,20530,20530,246360,2024-08-06,true,2025-08-06,757,89,3,2
CUS-074802,bronze,NA,professional,healthcare,173,173,2076,2023-02-21,false,2024-02-21,1289,34,4,5
CUS-074803,silver,LATAM,professional,tech,445,445,5340,2024-02-24,false,2025-02-24,922,41,12,9
CUS-074804,silver,LATAM,professional,retail,316,316,3792,2023-05-16,false,2024-05-16,1206,57,3,3
CUS-074805,silver,APAC,enterprise,healthcare,941,941,11292,2024-12-18,true,2025-12-18,623,30,5,10
CUS-074806,bronze,EU,starter,media,214,214,2568,2023-05-25,true,2024-05-25,1196,53,8,1
CUS-074807,gold,APAC,professional,finance,4841,4841,58092,2023-05-11,false,2024-05-11,1211,94,13,1
CUS-074808,silver,NA,unlimited,finance,733,733,8796,2023-02-16,false,2024-02-16,1294,98,4,3
CUS-074809,gold,EU,unlimited,media,1507,1507,18084,2024-07-27,false,2025-07-27,767,39,10,1
CUS-074810,silver,NA,starter,tech,981,981,11772,2023-08-07,false,2024-08-07,1122,38,5,3
CUS-074811,bronze,APAC,unlimited,healthcare,61,61,732,2024-03-03,false,2025-03-03,914,92,6,6
CUS-074812,bronze,APAC,unlimited,manufacturing,171,171,2052,2024-06-30,false,2025-06-30,794,30,14,7
CUS-074813,platinum,NA,enterprise,healthcare,17418,17418,209016,2023-01-25,true,2024-01-25,1316,54,11,5
CUS-074814,gold,LATAM,starter,tech,2757,2757,33084,2024-04-11,false,2025-04-11,875,87,1,10
CUS-074815,silver,APAC,enterprise,tech,663,663,7956,2023-01-06,false,2024-01-06,1335,45,3,5
CUS-074816,bronze,APAC,unlimited,tech,148,148,1776,2023-09-24,false,2024-09-24,1075,45,15,1
CUS-074817,gold,NA,enterprise,tech,2856,2856,34272,2023-12-29,true,2024-12-29,979,41,9,4
CUS-074818,platinum,APAC,enterprise,manufacturing,9455,9455,113460,2024-09-03,true,2025-09-03,729,31,1,7
CUS-074819,gold,EU,unlimited,tech,3117,3117,37404,2023-09-05,false,2024-09-05,1093,60,1,10
CUS-074820,platinum,EU,unlimited,media,24417,24417,293004,2023-09-13,false,2024-09-13,1086,31,8,0
CUS-074821,gold,LATAM,unlimited,healthcare,2050,2050,24600,2024-04-14,false,2025-04-14,872,57,2,6
CUS-074822,silver,LATAM,starter,healthcare,759,759,9108,2024-05-22,false,2025-05-22,833,77,8,9
CUS-074823,platinum,NA,starter,finance,8522,8522,102264,2024-05-07,false,2025-05-07,848,59,13,3
CUS-074824,bronze,APAC,starter,retail,56,56,672,2023-10-28,false,2024-10-28,1040,52,5,2
CUS-074825,platinum,NA,enterprise,media,9491,9491,113892,2024-10-23,false,2025-10-23,679,92,8,7
CUS-074826,gold,LATAM,professional,media,2897,2897,34764,2023-01-29,false,2024-01-29,1312,58,6,6
CUS-074827,bronze,LATAM,professional,media,140,140,1680,2024-08-09,false,2025-08-09,754,49,4,5
CUS-074828,bronze,EU,enterprise,media,191,191,2292,2023-06-28,false,2024-06-28,1162,43,11,1
CUS-074829,gold,EU,enterprise,tech,4897,4897,58764,2024-12-14,false,2025-12-14,628,39,4,1
CUS-074830,gold,EU,starter,healthcare,1475,1475,17700,2023-06-26,true,2024-06-26,1164,68,6,9
CUS-074831,bronze,LATAM,enterprise,retail,244,244,2928,2023-01-27,false,2024-01-27,1314,96,4,5
CUS-074832,gold,APAC,starter,tech,3177,3177,38124,2023-05-03,false,2024-05-03,1219,32,8,7
CUS-074833,platinum,NA,professional,manufacturing,19485,19485,233820,2024-10-07,false,2025-10-07,696,74,2,9
CUS-074834,platinum,NA,unlimited,finance,13570,13570,162840,2023-01-11,false,2024-01-11,1331,66,14,4
CUS-074835,bronze,EU,enterprise,tech,150,150,1800,2024-04-06,false,2025-04-06,880,35,7,3
CUS-074836,bronze,EU,starter,tech,162,162,1944,2023-06-29,true,2024-06-29,1162,96,2,6
CUS-074837,silver,NA,unlimited,tech,865,865,10380,2023-12-12,false,2024-12-12,996,66,6,2
CUS-074838,gold,NA,unlimited,finance,2455,2455,29460,2023-07-04,false,2024-07-04,1156,70,3,5
CUS-074839,bronze,LATAM,starter,finance,125,125,1500,2024-04-20,false,2025-04-20,865,39,6,1
CUS-074840,gold,APAC,enterprise,manufacturing,2691,2691,32292,2024-05-13,false,2025-05-13,842,74,6,4
CUS-074841,bronze,EU,enterprise,manufacturing,181,181,2172,2023-08-27,false,2024-08-27,1102,68,13,2
CUS-074842,platinum,LATAM,unlimited,media,12518,12518,150216,2023-08-02,false,2024-08-02,1127,76,12,9
CUS-074843,platinum,EU,unlimited,healthcare,14218,14218,170616,2023-03-06,false,2024-03-06,1277,78,9,8
CUS-074844,silver,NA,unlimited,tech,442,442,5304,2023-05-09,false,2024-05-09,1212,72,6,9
CUS-074845,gold,APAC,professional,healthcare,4447,4447,53364,2024-12-27,false,2025-12-27,615,59,3,1
CUS-074846,silver,NA,enterprise,manufacturing,1083,1083,12996,2024-12-16,false,2025-12-16,626,71,2,1
CUS-074847,silver,EU,unlimited,media,363,363,4356,2023-01-23,true,2024-01-23,1319,51,13,4
CUS-074848,platinum,LATAM,enterprise,healthcare,10456,10456,125472,2024-05-29,false,2025-05-29,827,78,2,4
CUS-074849,platinum,NA,professional,manufacturing,7134,7134,85608,2023-01-14,false,2024-01-14,1327,86,5,2
CUS-074850,bronze,EU,professional,manufacturing,55,55,660,2024-11-25,false,2025-11-25,646,43,12,8
CUS-074851,silver,APAC,unlimited,retail,926,926,11112,2023-11-10,true,2024-11-10,1027,58,10,8
CUS-074852,bronze,LATAM,starter,retail,221,221,2652,2023-03-09,true,2024-03-09,1273,57,4,8
CUS-074853,platinum,EU,unlimited,retail,15877,15877,190524,2023-12-01,false,2024-12-01,1006,44,7,4
CUS-074854,silver,LATAM,professional,tech,1242,1242,14904,2023-04-30,true,2024-04-30,1221,65,5,6
CUS-074855,silver,NA,starter,healthcare,1201,1201,14412,2024-02-09,true,2025-02-09,936,72,13,2
CUS-074856,silver,EU,enterprise,media,937,937,11244,2024-10-11,false,2025-10-11,691,83,12,1
CUS-074857,silver,APAC,unlimited,manufacturing,770,770,9240,2023-06-14,false,2024-06-14,1177,35,9,3
CUS-074858,silver,EU,unlimited,media,1226,1226,14712,2024-04-24,false,2025-04-24,861,52,4,5
CUS-074859,bronze,APAC,enterprise,tech,147,147,1764,2024-08-13,false,2025-08-13,751,95,13,2
CUS-074860,platinum,EU,unlimited,tech,10108,10108,121296,2023-10-26,false,2024-10-26,1043,84,5,1
CUS-074861,bronze,APAC,starter,media,167,167,2004,2024-01-28,false,2025-01-28,948,34,5,3
CUS-074862,bronze,APAC,starter,tech,246,246,2952,2023-05-12,false,2024-05-12,1209,42,12,8
CUS-074863,silver,EU,enterprise,retail,1018,1018,12216,2024-03-03,false,2025-03-03,913,81,7,9
CUS-074864,gold,APAC,starter,tech,3925,3925,47100,2023-04-30,false,2024-04-30,1221,42,3,5
CUS-074865,platinum,LATAM,unlimited,manufacturing,22561,22561,270732,2024-04-29,false,2025-04-29,856,63,1,10
CUS-074866,silver,APAC,enterprise,manufacturing,884,884,10608,2023-06-18,true,2024-06-18,1172,92,11,6
CUS-074867,platinum,EU,enterprise,tech,14219,14219,170628,2024-10-08,false,2025-10-08,694,85,1,4
CUS-074868,silver,APAC,enterprise,finance,837,837,10044,2023-11-24,false,2024-11-24,1013,92,11,6
CUS-074869,platinum,NA,starter,manufacturing,22277,22277,267324,2024-07-12,false,2025-07-12,783,79,15,2
CUS-074870,gold,LATAM,professional,tech,3308,3308,39696,2023-10-10,false,2024-10-10,1059,66,12,9
CUS-074871,gold,EU,starter,healthcare,2577,2577,30924,2024-08-18,false,2025-08-18,745,90,6,7
CUS-074872,silver,APAC,starter,tech,392,392,4704,2024-09-07,false,2025-09-07,725,38,15,2
CUS-074873,platinum,APAC,enterprise,manufacturing,5467,5467,65604,2024-11-28,true,2025-11-28,643,40,3,9
CUS-074874,bronze,LATAM,starter,finance,141,141,1692,2023-02-17,false,2024-02-17,1293,68,6,1
CUS-074875,platinum,NA,enterprise,media,15618,15618,187416,2023-07-07,false,2024-07-07,1154,77,7,7
CUS-074876,platinum,EU,enterprise,healthcare,20879,20879,250548,2024-03-13,true,2025-03-13,903,54,9,5
CUS-074877,gold,LATAM,professional,retail,2587,2587,31044,2023-01-25,false,2024-01-25,1316,94,12,8
CUS-074878,bronze,NA,professional,tech,99,99,1188,2024-04-10,false,2025-04-10,875,80,2,6
CUS-074879,silver,LATAM,starter,media,471,471,5652,2023-12-05,false,2024-12-05,1002,39,14,9
CUS-074880,platinum,EU,enterprise,media,11294,11294,135528,2023-06-13,false,2024-06-13,1177,95,10,4
CUS-074881,platinum,NA,starter,healthcare,11016,11016,132192,2024-03-05,false,2025-03-05,912,68,13,6
CUS-074882,bronze,APAC,enterprise,retail,80,80,960,2023-04-17,false,2024-04-17,1234,48,7,8
CUS-074883,bronze,LATAM,professional,retail,137,137,1644,2024-10-02,false,2025-10-02,701,65,7,3
CUS-074884,silver,APAC,starter,retail,616,616,7392,2023-04-13,false,2024-04-13,1238,38,5,6
CUS-074885,gold,EU,professional,retail,2377,2377,28524,2023-07-09,false,2024-07-09,1151,73,7,9
CUS-074886,silver,EU,unlimited,finance,1018,1018,12216,2024-02-17,false,2025-02-17,928,55,4,1
CUS-074887,platinum,LATAM,unlimited,retail,6718,6718,80616,2024-08-25,false,2025-08-25,738,40,3,3
CUS-074888,bronze,APAC,professional,healthcare,119,119,1428,2024-09-23,false,2025-09-23,709,54,4,4
CUS-074889,silver,LATAM,enterprise,finance,974,974,11688,2024-12-26,true,2025-12-26,615,48,7,2
CUS-074890,platinum,LATAM,professional,retail,6450,6450,77400,2023-02-25,false,2024-02-25,1285,45,4,5
CUS-074891,gold,EU,professional,tech,2044,2044,24528,2023-09-16,false,2024-09-16,1082,84,1,3
CUS-074892,platinum,LATAM,unlimited,retail,12635,12635,151620,2023-08-30,true,2024-08-30,1099,84,9,6
CUS-074893,gold,EU,unlimited,retail,4504,4504,54048,2024-10-18,false,2025-10-18,684,73,10,10
CUS-074894,bronze,EU,starter,retail,115,115,1380,2023-08-22,false,2024-08-22,1108,100,3,0
CUS-074895,gold,APAC,starter,tech,3207,3207,38484,2023-11-20,false,2024-11-20,1018,54,11,2
CUS-074896,platinum,NA,starter,healthcare,19516,19516,234192,2024-09-06,false,2025-09-06,727,63,6,7
CUS-074897,platinum,NA,starter,media,24159,24159,289908,2024-04-23,false,2025-04-23,863,94,9,7
CUS-074898,gold,LATAM,enterprise,retail,4743,4743,56916,2023-06-24,true,2024-06-24,1167,57,5,7
CUS-074899,bronze,EU,enterprise,manufacturing,72,72,864,2023-02-09,true,2024-02-09,1301,80,9,5
CUS-074900,bronze,LATAM,enterprise,media,92,92,1104,2023-09-17,false,2024-09-17,1082,96,8,8
CUS-074901,platinum,NA,professional,manufacturing,17740,17740,212880,2023-03-08,false,2024-03-08,1275,42,5,2
CUS-074902,bronze,NA,starter,retail,69,69,828,2024-11-29,false,2025-11-29,643,78,2,9
CUS-074903,bronze,EU,professional,tech,136,136,1632,2024-03-21,false,2025-03-21,895,62,1,5
CUS-074904,gold,NA,unlimited,tech,1022,1022,12264,2023-05-09,false,2024-05-09,1212,76,12,7
CUS-074905,gold,NA,professional,retail,3373,3373,40476,2023-09-08,true,2024-09-08,1090,51,11,6
CUS-074906,platinum,EU,enterprise,manufacturing,18483,18483,221796,2024-02-04,false,2025-02-04,942,71,14,8
CUS-074907,platinum,NA,enterprise,tech,10888,10888,130656,2024-01-25,false,2025-01-25,951,76,7,4
CUS-074908,platinum,EU,starter,tech,21465,21465,257580,2023-05-12,false,2024-05-12,1209,54,14,4
CUS-074909,platinum,NA,unlimited,media,23633,23633,283596,2023-07-04,false,2024-07-04,1157,49,7,6
CUS-074910,bronze,LATAM,professional,healthcare,188,188,2256,2023-03-17,false,2024-03-17,1265,41,11,4
CUS-074911,platinum,NA,enterprise,manufacturing,16705,16705,200460,2023-06-26,false,2024-06-26,1165,38,2,8
CUS-074912,silver,LATAM,starter,healthcare,304,304,3648,2024-10-03,false,2025-10-03,700,60,1,1
