transaction_id,customer_id,transaction_date,amount,type,region,flagged
TXN-00036628,CUS-061482,2026-08-12,4999,refund,NA,false
TXN-00036629,CUS-088078,2025-10-28,9999,refund,EU,false
TXN-00036630,CUS-084610,2026-04-02,9999,refund,NA,false
TXN-00036631,CUS-069347,2025-11-01,99999,refund,EU,false
TXN-00036632,CUS-002225,2025-11-21,9999,refund,EU,false
TXN-00036633,CUS-001095,2026-06-19,199,upgrade,APAC,false
TXN-00036634,CUS-050981,2025-12-06,1999,downgrade,APAC,false
TXN-00036635,CUS-098659,2026-04-28,499,downgrade,EU,false
TXN-00036636,CUS-067996,2026-04-18,99,Add-on,APAC,false
TXN-00036637,CUS-044186,2025-09-10,4999,Add-on,NA,false
TXN-00036638,CUS-073877,2026-01-14,9999,subscription,APAC,false
TXN-00036639,CUS-068291,2026-03-23,999,subscription,EU,false
TXN-00036640,CUS-099199,2026-07-04,19999,subscription,NA,false
TXN-00036641,CUS-005026,2026-03-05,499,downgrade,NA,false
TXN-00036642,CUS-053776,2026-07-20,99,downgrade,NA,false
TXN-00036643,CUS-016892,2026-01-24,99999,subscription,EU,false
TXN-00036644,CUS-068568,2026-04-05,99,Add-on,EU,false
TXN-00036645,CUS-046694,2026-07-31,49999,refund,EU,true
TXN-00036646,CUS-090890,2026-06-22,199,upgrade,EU,false
TXN-00036647,CUS-098576,2026-05-04,49999,upgrade,APAC,false
TXN-00036648,CUS-066298,2026-01-17,1999,Add-on,NA,false
TXN-00036649,CUS-040453,2025-10-06,9999,Add-on,APAC,false
TXN-00036650,CUS-098089,2025-10-16,49999,subscription,NA,false
TXN-00036651,CUS-081197,2026-01-24,199,subscription,APAC,false
TXN-00036652,CUS-001731,2025-11-10,19999,upgrade,EU,false
TXN-00036653,CUS-075419,2026-07-14,199,refund,EU,false
TXN-00036654,CUS-084041,2025-11-11,99999,subscription,NA,false
TXN-00036655,CUS-097708,2025-12-16,4999,Add-on,NA,false
TXN-00036656,CUS-055263,2025-09-20,49999,Add-on,APAC,false
TXN-00036657,CUS-003902,2026-01-06,999,Add-on,NA,true
TXN-00036658,CUS-040815,2025-12-31,49999,subscription,APAC,false
TXN-00036659,CUS-076265,2026-05-21,1999,downgrade,APAC,false
TXN-00036660,CUS-012578,2025-09-21,99,downgrade,APAC,false
TXN-00036661,CUS-050036,2026-07-12,99999,downgrade,EU,false
TXN-00036662,CUS-084729,2025-09-22,9999,upgrade,APAC,false
TXN-00036663,CUS-021094,2026-08-24,4999,Add-on,NA,false
TXN-00036664,CUS-084264,2025-11-09,99999,Add-on,APAC,false
TXN-00036665,CUS-074996,2026-03-03,499,Add-on,APAC,false
TXN-00036666,CUS-054316,2026-01-09,1999,refund,APAC,false
TXN-00036667,CUS-029883,2025-09-07,49999,refund,NA,false
TXN-00036668,CUS-058583,2026-03-07,4999,downgrade,APAC,false
TXN-00036669,CUS-099127,2026-07-05,9999,upgrade,EU,false
TXN-00036670,CUS-056056,2026-06-25,49999,Add-on,NA,false
TXN-00036671,CUS-062919,2026-03-29,49999,refund,APAC,false
TXN-00036672,CUS-031534,2026-05-10,1999,downgrade,APAC,false
TXN-00036673,CUS-073318,2025-12-26,99999,downgrade,NA,false
TXN-00036674,CUS-059889,2026-01-08,99,refund,EU,true
TXN-00036675,CUS-010386,2025-10-03,99,subscription,EU,false
TXN-00036676,CUS-077072,2025-12-04,4999,subscription,APAC,false
TXN-00036677,CUS-084983,2026-06-14,4999,refund,NA,false
TXN-00036678,CUS-060905,2026-07-20,999,upgrade,APAC,true
TXN-00036679,CUS-026820,2026-07-21,999,Add-on,EU,false
TXN-00036680,CUS-036377,2026-03-14,199,Add-on,EU,false
TXN-00036681,CUS-034377,2026-08-08,9999,upgrade,APAC,false
TXN-00036682,CUS-000960,2025-10-24,99,Add-on,NA,false
TXN-00036683,CUS-000660,2026-07-24,9999,refund,EU,false
TXN-00036684,CUS-077356,2026-02-12,99,upgrade,EU,false
TXN-00036685,CUS-093136,2026-06-17,499,refund,NA,false
TXN-00036686,CUS-033230,2025-12-09,99999,refund,APAC,false
TXN-00036687,CUS-009435,2026-05-06,99999,Add-on,APAC,false
TXN-00036688,CUS-002411,2025-09-03,99999,refund,NA,true
TXN-00036689,CUS-054692,2026-07-19,499,subscription,EU,false
TXN-00036690,CUS-098418,2026-07-31,9999,refund,APAC,false
TXN-00036691,CUS-012262,2025-10-09,199,downgrade,NA,false
TXN-00036692,CUS-078636,2026-04-23,499,refund,NA,false
TXN-00036693,CUS-056048,2026-08-20,4999,Add-on,NA,false
TXN-00036694,CUS-006852,2026-02-01,999,Add-on,NA,false
TXN-00036695,CUS-045513,2025-12-23,49999,Add-on,EU,false
TXN-00036696,CUS-031736,2025-12-14,999,downgrade,NA,false
TXN-00036697,CUS-051903,2025-10-28,199,upgrade,NA,false
TXN-00036698,CUS-085498,2026-06-14,99,subscription,NA,false
TXN-00036699,CUS-010941,2025-10-24,1999,Add-on,NA,false
TXN-00036700,CUS-022023,2026-04-13,99999,subscription,EU,false
TXN-00036701,CUS-033960,2026-07-12,9999,Add-on,NA,false
TXN-00036702,CUS-094836,2026-01-03,999,Add-on,APAC,false
TXN-00036703,CUS-036707,2025-09-15,9999,Add-on,APAC,false
TXN-00036704,CUS-057754,2026-01-30,4999,Add-on,EU,false
TXN-00036705,CUS-095356,2026-01-07,99,refund,APAC,false
TXN-00036706,CUS-096669,2025-09-18,99,Add-on,APAC,false
TXN-00036707,CUS-049931,2026-05-21,999,subscription,NA,false
TXN-00036708,CUS-014335,2026-08-06,4999,subscription,APAC,false
TXN-00036709,CUS-017968,2026-02-13,999,downgrade,NA,false
TXN-00036710,CUS-079959,2026-01-13,99999,refund,EU,false
TXN-00036711,CUS-004782,2026-01-06,999,refund,APAC,false
TXN-00036712,CUS-047601,2026-08-19,199,refund,APAC,false
TXN-00036713,CUS-003691,2026-02-05,99999,downgrade,NA,false
TXN-00036714,CUS-046586,2026-03-15,199,refund,EU,false
TXN-00036715,CUS-010813,2026-01-14,499,upgrade,NA,true
TXN-00036716,CUS-096378,2025-11-28,199,Add-on,APAC,true
TXN-00036717,CUS-060414,2025-11-25,99999,Add-on,EU,false
TXN-00036718,CUS-058236,2026-01-09,99999,refund,NA,false
TXN-00036719,CUS-095970,2026-05-30,999,Add-on,APAC,false
TXN-00036720,CUS-071620,2026-04-07,99,Add-on,NA,false
TXN-00036721,CUS-068370,2026-04-02,999,subscription,EU,false
TXN-00036722,CUS-047908,2026-05-29,9999,subscription,NA,false
TXN-00036723,CUS-001252,2025-12-12,1999,refund,EU,true
TXN-00036724,CUS-017339,2026-05-12,99999,downgrade,APAC,false
TXN-00036725,CUS-062885,2026-01-31,4999,downgrade,NA,false
TXN-00036726,CUS-027150,2026-02-05,499,upgrade,EU,false
TXN-00036727,CUS-085118,2026-08-06,49999,upgrade,EU,false
TXN-00036728,CUS-074621,2025-10-31,199,subscription,NA,false
TXN-00036729,CUS-079539,2026-03-01,49999,Add-on,NA,false
TXN-00036730,CUS-020263,2026-01-26,4999,downgrade,APAC,false
TXN-00036731,CUS-039730,2026-03-20,49999,upgrade,NA,false
TXN-00036732,CUS-067784,2026-04-19,99,subscription,APAC,false
TXN-00036733,CUS-048179,2025-09-17,49999,subscription,NA,false
TXN-00036734,CUS-034735,2026-02-02,1999,refund,NA,false
TXN-00036735,CUS-034003,2026-02-19,4999,Add-on,APAC,false
TXN-00036736,CUS-052310,2026-05-03,499,refund,EU,false
TXN-00036737,CUS-077468,2026-06-19,9999,subscription,APAC,false
TXN-00036738,CUS-050241,2026-04-14,99,Add-on,APAC,false
TXN-00036739,CUS-089352,2025-10-26,4999,Add-on,NA,false
TXN-00036740,CUS-080307,2025-10-15,99999,downgrade,EU,false
TXN-00036741,CUS-036802,2026-07-03,199,upgrade,EU,false
TXN-00036742,CUS-044537,2025-12-02,999,upgrade,EU,false
TXN-00036743,CUS-056307,2026-02-03,49999,subscription,APAC,false
TXN-00036744,CUS-044575,2025-11-06,99999,upgrade,NA,false
TXN-00036745,CUS-071203,2025-11-11,49999,Add-on,EU,false
TXN-00036746,CUS-080097,2026-03-22,19999,Add-on,EU,false
TXN-00036747,CUS-070712,2026-06-26,49999,downgrade,NA,false
TXN-00036748,CUS-090810,2026-05-05,99,downgrade,EU,false
TXN-00036749,CUS-042531,2025-12-09,9999,upgrade,EU,false
TXN-00036750,CUS-033307,2026-02-20,19999,subscription,NA,false
TXN-00036751,CUS-063977,2026-07-09,19999,Add-on,APAC,false
TXN-00036752,CUS-010450,2025-12-13,1999,refund,APAC,false
TXN-00036753,CUS-021953,2025-09-21,99999,downgrade,NA,false
TXN-00036754,CUS-039129,2025-12-11,999,upgrade,APAC,false
TXN-00036755,CUS-075712,2025-11-09,9999,Add-on,NA,false
TXN-00036756,CUS-002687,2026-03-04,49999,upgrade,NA,false
TXN-00036757,CUS-091498,2026-06-01,199,upgrade,APAC,false
TXN-00036758,CUS-029955,2026-06-08,19999,refund,NA,false
TXN-00036759,CUS-054605,2025-10-10,199,subscription,EU,true
TXN-00036760,CUS-003414,2025-10-28,9999,downgrade,NA,false
TXN-00036761,CUS-036715,2026-05-24,99,downgrade,EU,false
TXN-00036762,CUS-033267,2026-07-29,19999,subscription,EU,false
TXN-00036763,CUS-049949,2026-09-01,999,subscription,NA,false
TXN-00036764,CUS-075915,2026-02-22,999,refund,APAC,false
TXN-00036765,CUS-036123,2025-12-18,199,downgrade,APAC,false
TXN-00036766,CUS-072824,2025-10-01,49999,downgrade,EU,false
TXN-00036767,CUS-099003,2025-09-23,19999,downgrade,APAC,false
TXN-00036768,CUS-080997,2026-08-27,49999,upgrade,APAC,false
TXN-00036769,CUS-054860,2025-09-17,99,downgrade,EU,false
TXN-00036770,CUS-041024,2026-08-21,99999,downgrade,NA,false
TXN-00036771,CUS-098465,2026-03-31,99999,upgrade,NA,false
TXN-00036772,CUS-081170,2026-06-09,4999,Add-on,APAC,false
TXN-00036773,CUS-010187,2025-10-17,19999,Add-on,EU,false
TXN-00036774,CUS-056281,2026-05-20,99999,upgrade,APAC,false
TXN-00036775,CUS-041260,2026-06-25,99999,subscription,EU,false
TXN-00036776,CUS-083542,2025-10-16,999,subscription,APAC,false
TXN-00036777,CUS-011466,2025-09-11,1999,refund,EU,false
TXN-00036778,CUS-064004,2025-09-27,9999,subscription,NA,false
TXN-00036779,CUS-042218,2025-09-05,1999,downgrade,APAC,false
TXN-00036780,CUS-041575,2025-09-18,49999,downgrade,NA,false
TXN-00036781,CUS-014770,2025-12-22,199,upgrade,EU,false
TXN-00036782,CUS-085252,2025-12-10,1999,subscription,EU,false
TXN-00036783,CUS-077304,2025-10-02,9999,subscription,NA,false
TXN-00036784,CUS-017955,2025-10-21,999,refund,APAC,false
TXN-00036785,CUS-084301,2026-04-19,4999,downgrade,APAC,false
TXN-00036786,CUS-031267,2026-01-23,4999,downgrade,APAC,false
TXN-00036787,CUS-080340,2025-10-10,999,refund,APAC,false
TXN-00036788,CUS-007476,2025-12-10,499,downgrade,APAC,false
TXN-00036789,CUS-027554,2026-06-19,199,downgrade,EU,false
TXN-00036790,CUS-065873,2026-01-15,199,refund,EU,false
TXN-00036791,CUS-047500,2026-02-05,49999,upgrade,EU,false
TXN-00036792,CUS-053627,2026-01-25,49999,Add-on,EU,false
TXN-00036793,CUS-074814,2026-04-02,1999,subscription,NA,false
TXN-00036794,CUS-040150,2026-03-13,99999,refund,NA,false
TXN-00036795,CUS-056994,2025-10-28,9999,downgrade,APAC,false
TXN-00036796,CUS-053160,2026-05-01,4999,refund,NA,false
TXN-00036797,CUS-009728,2025-12-18,9999,upgrade,EU,false
TXN-00036798,CUS-092051,2025-10-31,1999,refund,APAC,false
TXN-00036799,CUS-060099,2026-04-25,199,downgrade,APAC,false
TXN-00036800,CUS-054783,2025-11-06,49999,Add-on,APAC,false
TXN-00036801,CUS-077781,2026-07-07,99,upgrade,APAC,false
TXN-00036802,CUS-030901,2026-01-26,9999,upgrade,EU,false
TXN-00036803,CUS-041997,2026-07-15,199,upgrade,EU,false
TXN-00036804,CUS-088808,2025-10-22,1999,downgrade,APAC,false
TXN-00036805,CUS-041088,2026-04-03,999,upgrade,EU,false
TXN-00036806,CUS-084502,2026-06-06,4999,subscription,NA,false
TXN-00036807,CUS-028623,2026-02-12,99999,Add-on,EU,false
TXN-00036808,CUS-090899,2025-11-06,1999,downgrade,NA,false
TXN-00036809,CUS-001139,2026-03-26,199,subscription,NA,true
TXN-00036810,CUS-003743,2026-05-02,49999,refund,APAC,false
TXN-00036811,CUS-065908,2025-12-26,4999,refund,APAC,false
TXN-00036812,CUS-086484,2026-04-16,9999,refund,APAC,false
TXN-00036813,CUS-077126,2026-06-12,999,upgrade,APAC,false
TXN-00036814,CUS-031580,2025-09-15,499,upgrade,EU,false
TXN-00036815,CUS-049415,2026-05-18,499,Add-on,NA,false
TXN-00036816,CUS-035071,2025-12-01,49999,downgrade,EU,false
TXN-00036817,CUS-069725,2026-02-10,99999,refund,APAC,false
TXN-00036818,CUS-005327,2025-10-22,99999,subscription,APAC,false
TXN-00036819,CUS-020935,2025-12-10,1999,subscription,NA,false
TXN-00036820,CUS-056164,2025-09-28,1999,subscription,NA,false
TXN-00036821,CUS-050403,2025-09-28,199,upgrade,NA,false
TXN-00036822,CUS-007332,2026-04-27,49999,Add-on,EU,false
TXN-00036823,CUS-004657,2026-07-20,1999,upgrade,NA,false
TXN-00036824,CUS-066730,2026-07-24,19999,downgrade,APAC,false
TXN-00036825,CUS-042497,2026-07-23,4999,upgrade,EU,false
TXN-00036826,CUS-093319,2026-05-09,19999,refund,EU,false
TXN-00036827,CUS-096157,2026-06-17,49999,refund,NA,false
TXN-00036828,CUS-008902,2026-08-23,499,upgrade,EU,false
TXN-00036829,CUS-072485,2025-09-05,99,downgrade,EU,false
TXN-00036830,CUS-011053,2025-12-25,19999,subscription,NA,false
TXN-00036831,CUS-003098,2025-10-13,999,refund,EU,false
TXN-00036832,CUS-031441,2026-02-02,9999,upgrade,APAC,false
TXN-00036833,CUS-067415,2026-07-07,199,downgrade,EU,false
TXN-00036834,CUS-074065,2026-05-01,49999,upgrade,EU,false
TXN-00036835,CUS-035297,2026-02-09,49999,refund,NA,false
TXN-00036836,CUS-078131,2025-09-29,4999,subscription,EU,false
TXN-00036837,CUS-050234,2026-06-19,1999,downgrade,NA,false
TXN-00036838,CUS-020463,2026-04-03,1999,upgrade,NA,false
TXN-00036839,CUS-039545,2026-08-12,99999,Add-on,NA,false
TXN-00036840,CUS-050037,2026-08-23,49999,downgrade,APAC,false
TXN-00036841,CUS-012257,2025-09-27,49999,downgrade,APAC,false
TXN-00036842,CUS-091370,2026-02-25,19999,refund,EU,false
TXN-00036843,CUS-021877,2026-05-29,499,Add-on,NA,false
TXN-00036844,CUS-006260,2026-02-20,9999,subscription,APAC,false
TXN-00036845,CUS-055610,2025-11-27,49999,subscription,NA,false
TXN-00036846,CUS-078989,2026-02-14,9999,upgrade,EU,false
TXN-00036847,CUS-094982,2025-10-15,1999,upgrade,APAC,false
TXN-00036848,CUS-000922,2026-03-15,99,refund,NA,false
TXN-00036849,CUS-098175,2025-11-13,9999,Add-on,EU,false
TXN-00036850,CUS-057198,2025-09-17,49999,subscription,NA,false
TXN-00036851,CUS-090191,2025-11-29,49999,refund,NA,false
TXN-00036852,CUS-089445,2026-04-16,99,downgrade,NA,false
TXN-00036853,CUS-016040,2026-02-22,99999,upgrade,APAC,false
TXN-00036854,CUS-041840,2026-03-15,99,Add-on,EU,false
TXN-00036855,CUS-095836,2026-03-24,999,upgrade,APAC,false
TXN-00036856,CUS-036027,2026-03-02,99999,upgrade,APAC,false
TXN-00036857,CUS-062803,2026-04-09,199,downgrade,EU,false
TXN-00036858,CUS-030111,2026-05-28,199,Add-on,APAC,false
TXN-00036859,CUS-048571,2026-05-02,999,downgrade,EU,false
TXN-00036860,CUS-021194,2025-09-22,49999,Add-on,NA,false
TXN-00036861,CUS-090688,2026-02-18,99,upgrade,APAC,false
TXN-00036862,CUS-039871,2026-07-19,9999,subscription,NA,false
TXN-00036863,CUS-031864,2026-07-16,99,subscription,NA,false
TXN-00036864,CUS-034439,2026-08-02,49999,Add-on,EU,false
TXN-00036865,CUS-099858,2026-09-03,4999,refund,NA,false
TXN-00036866,CUS-072657,2026-01-09,1999,subscription,EU,false
TXN-00036867,CUS-010652,2025-12-19,9999,Add-on,EU,false
TXN-00036868,CUS-056507,2025-09-12,19999,downgrade,EU,false
TXN-00036869,CUS-068792,2026-06-25,999,refund,EU,false
TXN-00036870,CUS-061741,2026-04-10,199,refund,EU,false
TXN-00036871,CUS-061478,2026-07-15,999,subscription,EU,false
TXN-00036872,CUS-085337,2026-08-16,19999,upgrade,APAC,false
TXN-00036873,CUS-013399,2026-01-10,9999,Add-on,EU,false
TXN-00036874,CUS-016658,2026-04-02,49999,upgrade,APAC,false
TXN-00036875,CUS-032444,2026-01-22,99999,upgrade,EU,false
TXN-00036876,CUS-006066,2026-07-11,9999,downgrade,APAC,false
TXN-00036877,CUS-021373,2026-08-23,99,Add-on,EU,false
TXN-00036878,CUS-037220,2026-03-31,9999,downgrade,EU,false
TXN-00036879,CUS-006659,2026-07-19,1999,downgrade,EU,false
TXN-00036880,CUS-010045,2026-03-26,49999,downgrade,NA,false
TXN-00036881,CUS-038796,2026-01-15,9999,refund,EU,false
TXN-00036882,CUS-067926,2026-04-09,19999,upgrade,APAC,false
TXN-00036883,CUS-035169,2026-05-09,99999,Add-on,EU,false
TXN-00036884,CUS-072776,2026-08-16,199,upgrade,EU,false
TXN-00036885,CUS-096005,2025-12-30,4999,Add-on,NA,false
TXN-00036886,CUS-043894,2026-03-07,49999,downgrade,NA,false
TXN-00036887,CUS-013955,2026-05-11,99999,subscription,EU,false
TXN-00036888,CUS-019968,2026-07-31,99999,upgrade,EU,false
TXN-00036889,CUS-048474,2026-03-27,99,downgrade,NA,false
TXN-00036890,CUS-026058,2026-05-30,9999,downgrade,APAC,false
TXN-00036891,CUS-032190,2025-12-26,99999,downgrade,EU,false
TXN-00036892,CUS-090978,2026-01-20,9999,refund,EU,false
TXN-00036893,CUS-041620,2026-05-06,99,downgrade,EU,false
TXN-00036894,CUS-058327,2026-08-14,499,refund,NA,false
TXN-00036895,CUS-053903,2026-04-22,49999,refund,EU,false
TXN-00036896,CUS-078333,2026-03-22,19999,refund,NA,false
TXN-00036897,CUS-014821,2026-06-05,499,downgrade,NA,false
TXN-00036898,CUS-081283,2025-12-04,99999,subscription,NA,false
TXN-00036899,CUS-064857,2026-06-22,9999,subscription,EU,false
TXN-00036900,CUS-065304,2026-01-22,1999,upgrade,EU,false
TXN-00036901,CUS-079634,2026-08-30,99,Add-on,EU,false
TXN-00036902,CUS-024251,2026-03-12,499,downgrade,NA,false
TXN-00036903,CUS-076768,2026-02-05,19999,Add-on,NA,false
TXN-00036904,CUS-010767,2026-07-01,49999,Add-on,NA,false
TXN-00036905,CUS-021977,2026-02-03,99999,downgrade,NA,false
TXN-00036906,CUS-045907,2025-09-25,499,Add-on,APAC,false
TXN-00036907,CUS-042192,2026-04-03,19999,upgrade,NA,false
TXN-00036908,CUS-068586,2026-05-19,199,subscription,APAC,false
TXN-00036909,CUS-039727,2026-08-20,4999,downgrade,NA,false
TXN-00036910,CUS-053766,2026-01-20,9999,subscription,NA,false
TXN-00036911,CUS-057640,2026-08-20,4999,refund,APAC,false
TXN-00036912,CUS-010664,2026-04-24,999,Add-on,NA,false
TXN-00036913,CUS-021014,2026-08-12,49999,subscription,APAC,false
TXN-00036914,CUS-078348,2026-08-18,199,refund,APAC,false
TXN-00036915,CUS-095073,2025-09-29,199,refund,APAC,true
TXN-00036916,CUS-084055,2026-03-28,9999,subscription,EU,false
TXN-00036917,CUS-031356,2025-10-26,499,subscription,APAC,false
TXN-00036918,CUS-064478,2026-05-17,1999,downgrade,EU,false
TXN-00036919,CUS-058315,2026-06-26,499,refund,NA,false
TXN-00036920,CUS-022092,2025-12-28,99999,refund,NA,false
TXN-00036921,CUS-025634,2026-03-16,1999,refund,EU,false
TXN-00036922,CUS-080270,2026-05-27,99,subscription,NA,false
TXN-00036923,CUS-087584,2026-05-03,1999,upgrade,NA,false
TXN-00036924,CUS-070731,2026-05-22,199,upgrade,EU,false
TXN-00036925,CUS-022454,2026-03-02,99999,Add-on,NA,false
TXN-00036926,CUS-046571,2026-01-27,99999,subscription,NA,false
TXN-00036927,CUS-091244,2025-12-28,4999,Add-on,EU,false
TXN-00036928,CUS-064204,2025-11-16,1999,upgrade,NA,false
TXN-00036929,CUS-047590,2025-11-15,99,upgrade,APAC,false
TXN-00036930,CUS-092618,2026-05-20,1999,subscription,NA,false
TXN-00036931,CUS-026142,2025-12-10,19999,downgrade,EU,true
TXN-00036932,CUS-002792,2026-01-27,99,refund,EU,false
TXN-00036933,CUS-027616,2025-09-18,49999,subscription,EU,true
TXN-00036934,CUS-011485,2026-04-12,499,Add-on,EU,false
TXN-00036935,CUS-091704,2025-11-27,99999,upgrade,EU,false
TXN-00036936,CUS-063474,2025-12-14,99,subscription,EU,false
TXN-00036937,CUS-024127,2026-07-04,49999,downgrade,NA,false
TXN-00036938,CUS-091581,2025-10-01,19999,refund,EU,false
TXN-00036939,CUS-088962,2026-04-13,999,downgrade,APAC,false
TXN-00036940,CUS-070525,2026-08-04,999,subscription,APAC,false
TXN-00036941,CUS-028640,2026-02-19,499,refund,EU,false
TXN-00036942,CUS-012988,2026-05-28,99,refund,NA,false
TXN-00036943,CUS-005905,2026-08-20,99,Add-on,APAC,false
TXN-00036944,CUS-061765,2026-06-09,4999,upgrade,NA,false
TXN-00036945,CUS-028707,2026-04-19,4999,Add-on,NA,false
TXN-00036946,CUS-068129,2026-04-09,499,Add-on,EU,false
TXN-00036947,CUS-087051,2026-04-21,1999,refund,NA,false
TXN-00036948,CUS-074363,2026-07-22,19999,upgrade,APAC,true
TXN-00036949,CUS-068399,2025-12-24,99999,upgrade,APAC,false
TXN-00036950,CUS-049601,2025-11-19,49999,Add-on,EU,false
TXN-00036951,CUS-089490,2026-03-15,199,Add-on,NA,false
TXN-00036952,CUS-036447,2026-03-06,499,Add-on,EU,false
TXN-00036953,CUS-048967,2025-09-08,9999,refund,APAC,false
TXN-00036954,CUS-043151,2026-05-14,4999,refund,APAC,false
TXN-00036955,CUS-083769,2026-05-10,199,refund,NA,true
TXN-00036956,CUS-024115,2026-08-03,19999,downgrade,APAC,false
TXN-00036957,CUS-069855,2026-05-09,99,upgrade,NA,false
TXN-00036958,CUS-061557,2026-08-28,4999,Add-on,APAC,false
TXN-00036959,CUS-023137,2026-07-30,499,subscription,APAC,false
TXN-00036960,CUS-004019,2026-05-05,49999,Add-on,EU,false
TXN-00036961,CUS-077801,2026-07-07,19999,refund,APAC,false
TXN-00036962,CUS-039425,2025-11-18,19999,downgrade,NA,false
TXN-00036963,CUS-089879,2026-07-19,199,downgrade,NA,false
TXN-00036964,CUS-089566,2026-07-09,99999,upgrade,EU,false
TXN-00036965,CUS-017009,2026-02-07,999,refund,NA,false
TXN-00036966,CUS-044386,2026-05-17,99999,refund,EU,false
TXN-00036967,CUS-034892,2025-09-29,4999,subscription,EU,false
TXN-00036968,CUS-064746,2026-07-08,99999,refund,APAC,false
TXN-00036969,CUS-036347,2026-07-23,19999,Add-on,NA,false
TXN-00036970,CUS-010987,2026-04-08,999,downgrade,EU,false
TXN-00036971,CUS-093458,2026-05-30,199,Add-on,NA,false
TXN-00036972,CUS-054519,2026-01-08,49999,downgrade,APAC,false
TXN-00036973,CUS-044929,2026-02-18,4999,Add-on,NA,false
TXN-00036974,CUS-046275,2025-10-22,99999,subscription,NA,false
TXN-00036975,CUS-010743,2026-03-11,4999,subscription,APAC,false
TXN-00036976,CUS-009086,2026-08-28,99,upgrade,EU,false
TXN-00036977,CUS-012493,2026-05-22,19999,refund,NA,false
TXN-00036978,CUS-056657,2025-10-17,99999,upgrade,APAC,false
TXN-00036979,CUS-027498,2026-01-13,9999,subscription,APAC,false
TXN-00036980,CUS-089959,2025-10-26,4999,Add-on,NA,false
TXN-00036981,CUS-035556,2026-08-03,499,refund,EU,false
TXN-00036982,CUS-070147,2026-05-27,99999,upgrade,APAC,false
TXN-00036983,CUS-024470,2026-07-29,499,downgrade,APAC,false
TXN-00036984,CUS-052575,2025-10-22,4999,refund,APAC,false
TXN-00036985,CUS-072393,2026-08-19,49999,downgrade,APAC,false
TXN-00036986,CUS-083181,2026-05-15,99999,refund,APAC,false
TXN-00036987,CUS-086319,2025-12-11,4999,subscription,APAC,false
TXN-00036988,CUS-076979,2026-05-20,99999,subscription,APAC,false
TXN-00036989,CUS-033531,2026-05-21,99999,upgrade,EU,false
TXN-00036990,CUS-022410,2026-05-07,99999,upgrade,APAC,false
TXN-00036991,CUS-090446,2025-10-16,4999,downgrade,APAC,false
TXN-00036992,CUS-043618,2025-10-21,9999,upgrade,APAC,false
TXN-00036993,CUS-043058,2026-04-25,499,upgrade,NA,false
